tweet_id,sarcastic
1.16E+18,0
15339292671,1
6.95E+17,1
1.07E+18,0
1079204837,0
1.16E+18,1
5.02E+17,0
2.93E+17,1
8.82E+17,0
952566221,1
3.13E+17,1
3.75E+16,0
15763330703,0
4.15E+17,0
5.93E+17,0
8.79E+17,1
5.08E+17,1
3650297179,1
6.95E+17,1
4.15E+17,0
3.47E+16,1
8.50E+17,1
4.96E+17,0
7.14E+17,1
1.26E+18,0
3.29E+16,0
2.21E+17,1
1.26E+18,0
9.75E+17,0
3.21E+17,0
3.20E+17,0
1.26E+18,1
1.29E+17,0
3.71E+16,1
2.28E+17,0
1.13E+18,1
4.08E+16,1
1.20E+18,1
6.88E+17,1
7156584653,1
1.16E+18,1
15993340074,0
3.62E+16,1
5.08E+17,1
9.75E+17,0
1.07E+18,0
3.86E+16,0
1.07E+18,0
6.94E+17,1
5.08E+17,0
5.06E+17,1
6.14E+17,1
8.81E+17,1
9.71E+17,1
15762848111,0
1.26E+18,0
7.51E+17,1
2.23E+17,1
7.13E+17,1
2.13E+17,1
5.08E+17,0
4.06E+17,1
4.15E+17,0
1.26E+18,0
3304506689,0
7.85E+17,0
3.20E+17,0
8.12E+17,1
4.98E+17,1
6.01E+17,0
6.01E+17,0
3688576887,1
8.93E+16,1
9.75E+17,0
1.25E+18,0
4.15E+17,1
3.60E+16,0
3618198086,0
12153137626,0
2.28E+17,1
2.28E+17,0
1.26E+18,1
1.07E+18,0
4.75E+16,1
5.08E+17,0
14620721126,0
1.10E+17,1
3.03E+17,1
7.00E+17,1
13778276778,1
4.72E+16,1
3.83E+16,0
3.93E+16,0
4.06E+16,0
1.16E+18,0
3.07E+17,1
3.63E+17,1
1.26E+18,0
6.95E+17,1
8.82E+17,1
2.28E+17,0
15749689929,0
6.94E+17,1
4.15E+17,1
1.30E+17,1
3.68E+16,0
1.14E+18,1
3.78E+16,0
6.01E+17,0
3.21E+17,0
1.14E+18,1
8.80E+17,1
9615334855,1
9.75E+17,0
3.95E+16,1
7.88E+17,0
3709832890,1
3.03E+17,1
8021147568,1
3930934343,1
1.07E+18,0
6.95E+17,0
1.26E+18,1
3191076030,0
4.62E+17,1
1.07E+18,1
3.19E+17,1
5.08E+17,0
1.26E+18,0
1.07E+18,0
2.12E+17,0
5.48E+17,1
9.73E+17,1
8.81E+17,1
14853966271,0
6.65E+17,1
14901361526,0
3.96E+16,1
1.16E+18,1
1.07E+18,0
1.34E+17,0
3.67E+16,0
1.03E+18,1
1.26E+18,0
7.88E+17,0
1.26E+18,0
8.60E+17,1
1.07E+18,0
8.82E+17,0
8.85E+17,1
8.81E+17,1
6.95E+17,0
5.04E+17,0
2.87E+17,1
9.75E+17,0
7.38E+17,1
3963992826,0
1.16E+18,1
1.34E+17,0
1.03E+18,1
7.88E+17,0
1.15E+18,1
2777026097,0
6.70E+17,1
6.91E+17,1
5.87E+17,1
4.51E+17,1
1.16E+18,0
6.01E+17,0
4440382457,0
6.00E+17,1
4.15E+17,1
1.16E+18,0
14422000704,0
9.75E+17,1
1.07E+18,0
1.16E+18,0
1.15E+18,1
3.43E+16,0
8.75E+17,0
1.16E+18,0
21426660081,1
6.95E+17,0
8.71E+17,0
7.88E+17,0
1.26E+18,0
9618377275,1
4.15E+17,0
9588165144,1
1.16E+18,1
1.16E+18,0
9.31E+17,1
1.16E+18,0
1.26E+18,0
7.88E+17,1
6.95E+17,1
4.15E+17,1
3.21E+17,0
15870841438,0
13294959676,0
3.98E+16,0
7.68E+17,1
1.16E+18,1
3.11E+16,1
9.55E+17,1
6.00E+17,0
4.15E+17,0
9.76E+17,1
1.16E+18,0
6.01E+17,1
15907541389,0
8.82E+17,1
15650590928,0
15650170083,1
14232959623,1
1.16E+18,0
3928649400,0
6.95E+17,1
1.07E+18,0
2.28E+17,0
1.16E+18,1
1.26E+18,1
1.12E+18,1
3.73E+17,1
1.34E+17,1
1.16E+18,1
9.75E+17,1
1.26E+18,0
2.27E+17,0
1.35E+17,1
8.81E+17,0
1.26E+18,1
3.97E+16,0
1.16E+18,1
4.93E+17,1
4.96E+17,0
809247117,1
9.20E+17,1
9.75E+17,0
1.12E+18,1
2.88E+16,0
1.01E+18,1
1.16E+18,1
8.79E+17,0
4.15E+17,0
3.21E+17,0
5.08E+17,1
4.69E+17,1
1.25E+18,1
5.07E+17,0
2.28E+17,0
5.08E+17,0
1.35E+17,1
8513946086,1
8.82E+17,1
3914625458,0
3.22E+17,1
3.95E+16,0
2.29E+17,1
3882579951,1
4.08E+16,1
1.34E+17,0
3.68E+16,0
3.84E+17,1
5.08E+17,1
1.16E+18,1
1.26E+18,0
15674419236,0
5.08E+17,0
1.16E+18,1
6.01E+17,0
5.09E+17,1
3.21E+17,0
9.75E+17,0
797589419,1
1.17E+18,1
1.06E+17,1
1.31E+17,0
4.10E+16,0
2.28E+17,0
838423873,0
4.67E+17,1
2.26E+17,0
5.08E+17,0
8.85E+17,1
3.17E+17,1
7.87E+17,0
6.96E+17,1
9.75E+17,0
8.16E+17,1
5.07E+17,0
8.81E+17,0
7.88E+17,0
6.95E+17,0
1.16E+18,0
6.84E+17,0
7.88E+17,0
3530115743,0
1.06E+18,1
2.28E+17,0
1.15E+18,1
1.25E+18,1
3397430076,0
1.16E+18,0
7.39E+17,1
7.30E+17,1
8.11E+17,1
1.16E+18,0
3.90E+16,0
9.23E+17,1
2.24E+17,1
1.35E+17,1
1.34E+17,0
2.28E+17,0
8.82E+17,0
6.31E+17,1
2.01E+17,1
14910634204,0
3.29E+17,1
8.82E+17,0
1.26E+18,0
2.23E+17,1
4096378794,0
6.02E+17,0
1.16E+18,0
6.94E+17,0
4.11E+16,0
4.15E+17,0
7.88E+17,0
8.81E+17,0
4141605835,0
1.16E+18,1
3.96E+16,0
21843315021,1
3.22E+17,1
2.88E+17,1
1.22E+18,1
15234736523,0
1.34E+17,0
11037156872,1
2.22E+17,0
4.15E+17,0
4.57E+17,1
6.95E+17,0
6.01E+17,0
9.73E+17,0
1.34E+17,0
4.15E+17,0
1.27E+17,1
1.16E+18,0
8.82E+17,0
5.08E+17,1
6.01E+17,0
15754762512,1
1880965692,1
7.43E+17,1
3901172089,1
14091105080,1
1.16E+18,0
9.73E+17,1
12205784731,0
5.00E+17,1
1.22E+18,1
6.02E+17,1
12996224217,0
6.01E+17,0
1.31E+17,1
3.03E+17,0
9.70E+17,1
2.01E+17,0
6.95E+17,0
4.15E+17,0
15960702344,0
4.02E+16,1
1.16E+18,1
1.26E+18,0
1.26E+18,0
1.26E+18,1
5.08E+17,1
3.39E+17,1
1.02E+18,1
7.32E+17,1
7.88E+17,0
2.13E+17,1
1.15E+18,1
4.11E+16,1
2.93E+17,1
5.09E+17,1
1.02E+18,1
6.01E+17,0
1.03E+18,1
4.13E+17,1
9.75E+17,1
15858422497,1
6.95E+17,0
6.95E+17,0
9.75E+17,1
5.06E+17,0
1.34E+17,0
2.28E+17,0
2.28E+17,0
6.93E+17,1
4.15E+17,0
8.82E+17,0
1.25E+18,1
8.81E+17,0
1.07E+18,0
4.12E+16,0
5.08E+17,0
6.83E+17,0
2.27E+17,0
10164153689,1
7.26E+16,1
5.08E+17,0
2.05E+17,1
1.07E+18,1
5.99E+17,1
2.95E+17,1
1.06E+18,1
8.91E+17,1
1.16E+18,0
2.27E+17,0
9.17E+17,1
5.07E+17,0
9.73E+16,1
1.20E+18,1
5.65E+17,1
4.15E+17,0
1.25E+18,1
946091192,0
3.20E+17,0
5.08E+17,1
1.21E+18,1
6.95E+17,1
6.06E+17,1
3.21E+17,0
6.95E+17,0
1.01E+18,1
8.82E+17,0
14488547090,0
1.07E+18,0
5.03E+17,0
1.02E+18,1
9.68E+17,0
1.02E+18,1
1048865349,0
4.08E+16,0
4.02E+16,0
9.98E+17,1
2.28E+17,1
5.97E+17,1
15835937447,0
9.75E+17,0
6.65E+17,1
3357565608,0
3.21E+17,0
1.11E+18,1
3.21E+17,0
7.90E+17,1
6.01E+17,1
7.87E+17,0
3.19E+17,0
6.96E+17,1
1.26E+18,1
1.26E+18,1
2.27E+17,0
3.84E+16,0
1.26E+18,0
4.15E+17,1
1.51E+17,1
3.21E+17,0
7.88E+17,0
1.07E+18,1
1.16E+18,0
1.26E+18,0
9.47E+17,1
1.02E+18,1
1.22E+18,1
1.09E+18,1
3.16E+17,0
5.08E+17,0
1.26E+18,0
4.18E+17,1
5.08E+17,0
6.93E+17,1
3.21E+17,0
1.07E+18,0
1.23E+18,1
8.96E+17,1
2.42E+16,1
15136347091,0
22286138839,1
8.99E+17,1
8.82E+17,0
15762921267,1
3.82E+16,0
1.99E+17,1
6.01E+17,0
1.07E+18,0
8.81E+17,0
3.18E+17,1
5.06E+17,0
1.26E+18,1
1.24E+18,1
4.11E+17,1
2.28E+17,1
4.14E+17,0
4.10E+17,1
1.17E+18,1
2.31E+17,1
3.33E+16,0
1.26E+18,0
6.01E+17,0
4.10E+17,1
4.15E+17,0
5.97E+17,0
2.92E+17,1
6.01E+17,0
9.67E+17,0
1.35E+17,1
8.82E+17,0
7.87E+17,0
6.01E+17,0
6.95E+17,1
8.81E+17,0
1.16E+18,0
8.59E+17,1
3.18E+17,0
1.26E+18,1
8.82E+17,0
1.35E+17,1
6.95E+17,0
8.81E+17,1
4.54E+17,1
4.14E+17,0
6.15E+17,1
4.11E+17,1
3.19E+17,0
1.26E+18,1
1.11E+18,1
8.82E+17,0
3.12E+17,0
4.15E+17,0
7.88E+17,0
22097211662,1
3.22E+17,1
9.43E+17,1
5.08E+17,1
7.26E+17,1
1.78E+17,1
5.08E+17,0
6.95E+17,0
4.47E+17,1
11984283781,1
5.07E+17,1
7.86E+17,1
7.88E+17,0
1.05E+18,1
1.35E+17,1
1.32E+17,1
9.69E+17,1
3.42E+16,0
1019379867,1
3.16E+17,1
6.01E+17,1
4.15E+17,0
1.26E+18,0
3.18E+17,1
4.12E+17,1
6.94E+17,1
1.16E+18,0
4.04E+17,1
1.07E+18,0
6.95E+17,0
1.16E+18,0
15927321663,0
8.81E+17,1
8.78E+17,0
3.30E+17,1
1.07E+18,0
7.01E+17,1
15231523720,0
23260702080,0
1.07E+18,0
3.58E+17,1
8.82E+17,0
1.65E+17,1
6.93E+17,0
3.02E+17,0
6.93E+17,0
1.34E+17,0
7.89E+17,1
7.88E+17,1
22122428808,1
1.30E+17,1
6.94E+17,0
7.33E+17,1
7.88E+17,1
3.21E+17,0
6.01E+17,1
1.07E+18,1
6.95E+17,0
9.75E+17,0
1.26E+18,0
24645314571,1
1.06E+18,1
7.88E+17,1
14981246932,0
1.04E+18,1
4362624525,1
1.16E+18,0
3.81E+17,1
9.75E+17,1
1.08E+18,1
15968639946,0
1.34E+17,1
4.15E+17,0
8.63E+17,1
7.89E+17,1
4.48E+17,1
1.25E+18,1
2.28E+17,1
3.22E+17,1
1.26E+18,1
8.82E+17,1
9.75E+17,0
8.82E+17,1
6.95E+17,0
3.21E+17,0
1.10E+18,1
4.07E+17,1
1.26E+18,0
7.68E+17,1
2.24E+17,1
8.81E+17,0
4.04E+16,1
1.26E+18,0
8.74E+17,0
1.26E+18,1
1.26E+18,0
1.02E+18,1
1.07E+18,0
1.26E+18,1
2.07E+17,0
4111175075,0
1.07E+18,0
3.21E+17,0
5.08E+17,0
1.12E+18,1
6.95E+17,0
5.02E+17,0
9.66E+17,0
1.16E+18,0
9.39E+17,1
1.33E+17,0
8.81E+17,0
4.02E+16,1
6.01E+17,0
1.11E+16,1
2.28E+17,0
2.28E+17,0
4.51E+17,1
6.93E+17,0
6.78E+17,1
6.95E+17,0
7.88E+17,0
9.69E+17,1
2.22E+17,1
5.07E+17,0
1.11E+18,1
1.16E+18,1
9.71E+16,1
5.08E+17,0
8.82E+17,0
8.73E+17,0
5.05E+17,1
1.16E+17,1
9.75E+17,0
4.15E+17,0
5.90E+17,0
1.16E+18,1
6.01E+17,1
3.19E+17,1
1.33E+17,0
3.93E+17,1
1.03E+18,1
5.08E+17,1
1.26E+18,1
2.98E+16,0
6.01E+17,0
15538955038,0
15836419761,0
3.91E+16,1
1.34E+17,0
1.06E+18,1
8.15E+17,1
15545288831,0
5.08E+17,0
1.16E+18,1
1.25E+18,1
1.07E+18,0
5.96E+17,0
3941367693,1
3.20E+17,1
897142969,0
9.74E+17,1
1.25E+18,1
8.81E+17,0
1.26E+18,0
8.81E+17,0
1.11E+18,1
1.07E+18,1
1.91E+16,1
5.08E+17,0
1.16E+18,1
1.34E+17,0
9.40E+17,1
7.88E+17,0
1.07E+18,0
3681758263,1
1.31E+17,0
5.96E+17,0
1.16E+18,1
5.08E+17,0
8.82E+17,0
9.76E+17,1
2.58E+17,1
2.28E+17,0
4.15E+17,0
8.75E+17,0
9.75E+17,1
14923692676,0
3.02E+16,0
4.10E+17,1
1.11E+18,1
6.01E+17,0
6.95E+17,0
8.81E+17,0
4.15E+17,0
1.08E+16,0
5.96E+17,0
2.28E+17,0
1.26E+18,1
1.15E+17,1
9.21E+17,1
1.06E+18,1
9.74E+17,1
7.68E+17,1
8.75E+17,0
5.06E+17,1
4.15E+17,0
7.88E+17,1
8.82E+17,0
3.20E+17,1
4.59E+17,1
5.08E+17,0
7.09E+17,1
9.76E+17,1
4.12E+17,1
1.16E+18,0
2.27E+17,1
903081241,0
6.85E+17,1
9.74E+17,0
2.27E+17,0
7.88E+17,0
1.16E+18,0
7.88E+17,0
3.86E+16,0
1902410547,0
5.97E+17,1
7.86E+17,0
1.26E+18,1
1.07E+18,0
1.26E+18,0
1.07E+18,0
8.82E+17,0
3.24E+17,1
3.55E+17,1
3.21E+17,0
5.53E+17,1
7.09E+17,1
8.81E+17,1
7.88E+17,0
2309681072,0
3.75E+16,0
4.15E+17,0
9.75E+17,1
1.06E+18,0
5.96E+17,1
4315061665,0
9.62E+16,1
1.16E+18,0
1.25E+18,1
2828308961,1
16019377554,1
1.19E+18,1
9.64E+17,1
8.82E+17,0
1.26E+18,1
6.00E+17,1
9.75E+17,1
3.36E+16,0
1.24E+18,1
8.81E+17,0
9.72E+17,0
6.46E+17,1
7.50E+17,1
1.26E+18,1
1.26E+18,1
2.20E+17,1
1.34E+17,1
1.16E+18,1
8.81E+17,0
1.16E+18,0
5.08E+17,1
4.12E+16,0
4.11E+17,1
6.95E+17,0
5.00E+17,1
4.30E+17,1
6.94E+17,0
9.36E+17,1
1.07E+18,1
5.96E+17,0
1.24E+18,1
1.33E+16,1
2.24E+17,1
3.98E+16,1
5.05E+17,1
6.02E+17,1
1.07E+18,0
1.79E+17,1
2.27E+17,1
8.75E+17,0
7.87E+17,1
2.28E+17,0
6.45E+17,1
9.75E+17,0
3.21E+17,0
6.56E+17,1
5.96E+17,0
6.01E+17,0
6.01E+17,0
1645336965,0
1.25E+18,1
7.88E+17,0
8.82E+17,0
7.38E+17,1
2815623122,0
8.38E+16,1
1.35E+17,0
1.24E+18,1
3.21E+17,0
1.16E+18,0
6.01E+17,0
9.75E+17,1
6.73E+17,1
2.28E+17,0
960443929,1
3.20E+17,0
1.26E+18,1
5.89E+17,1
4.01E+16,1
4.01E+16,0
5.53E+17,1
1.26E+18,0
1.25E+18,1
1.24E+18,1
7.88E+17,0
1.34E+17,0
8.80E+17,0
9.97E+17,1
4.72E+17,1
3.93E+16,1
7.88E+17,0
3665482406,1
6.01E+17,1
5.96E+17,1
4.69E+17,1
22285284915,1
4.11E+17,1
2.22E+17,1
6.92E+17,1
4.65E+17,1
8.81E+17,0
4.08E+16,0
8.76E+17,1
6.01E+17,0
2.27E+17,0
3.19E+17,1
8.82E+17,1
7.88E+17,0
7.71E+17,1
1.12E+18,1
6.01E+17,1
3.21E+17,0
1.86E+17,1
13919324594,0
1.34E+17,0
1.26E+18,1
7.87E+17,0
8.74E+17,0
5.08E+17,1
5.08E+17,0
5.08E+17,0
5.08E+17,1
7.98E+17,1
3.22E+17,1
2.26E+17,0
4.11E+16,0
2.28E+17,0
3.21E+17,0
1.26E+18,0
4001083290,0
1.35E+17,0
7.88E+17,1
2.81E+17,1
3.21E+17,0
5.08E+17,0
6.95E+17,0
1.22E+18,1
6.95E+17,0
7.77E+17,1
6.96E+17,1
4.15E+17,0
1.16E+18,0
1.26E+18,1
6.90E+17,0
9.75E+17,0
5.06E+17,1
9472979271,1
1.07E+18,0
6.01E+17,0
2.28E+17,1
4.08E+16,0
6.01E+17,0
3.21E+17,0
7.24E+17,1
7.87E+17,1
5.08E+17,1
2357944567,0
4.43E+17,1
15405819949,0
4.13E+16,1
8.82E+17,0
2.28E+17,0
21686369465,1
5.07E+17,0
5.08E+17,1
8.81E+17,1
28419036517,1
6.95E+17,0
2.28E+17,0
1.34E+17,0
1.35E+17,1
6.95E+17,0
5.96E+17,0
7.00E+17,1
6.95E+17,1
1.26E+18,0
3.10E+17,1
6.95E+17,0
3.20E+17,1
2.29E+17,1
8.15E+17,1
4.08E+17,1
4.12E+16,0
1.16E+18,0
8.82E+17,0
9.75E+17,0
4.08E+17,1
4.15E+17,0
4.10E+16,0
5.97E+17,1
2.28E+17,1
8.12E+17,1
9.74E+17,1
2.56E+16,0
3861530319,0
10464300915,1
6.95E+17,0
8.81E+17,1
2.14E+17,1
1.35E+17,1
1.16E+18,1
1.35E+17,1
1.16E+18,0
3.21E+17,1
55885782,0
3950060622,0
8.81E+17,0
5.87E+17,1
8.82E+17,0
8.80E+17,1
1.35E+17,0
1.26E+18,0
8.81E+17,0
16036224583,0
9.69E+17,1
3783773200,1
9.74E+17,0
1.10E+18,1
15827693421,0
4.15E+17,0
8.64E+16,1
9.76E+17,1
2.28E+17,0
14024639242,0
1.16E+18,0
4.36E+17,1
1.16E+18,1
3801427877,0
6.65E+17,1
4.15E+17,0
5.37E+17,1
4.11E+17,1
1.07E+18,0
3.21E+17,0
1.12E+18,1
7.87E+17,0
5.08E+17,0
1.25E+18,0
7.24E+17,1
1.07E+18,0
4.94E+17,1
2.49E+17,1
6.01E+17,0
1.02E+18,1
1.16E+18,0
8.77E+17,0
4438897714,0
4.07E+16,1
13711793763,0
9.75E+17,0
5.08E+17,0
8.81E+17,0
16013668737,0
1.25E+18,1
923659431,0
4.01E+16,0
2.27E+17,1
7.21E+17,1
6.01E+17,0
9.51E+17,1
9.57E+17,1
3.21E+17,0
1.16E+18,0
7.88E+17,0
1.06E+18,1
3857686938,0
6.01E+17,0
7.88E+17,1
1.11E+18,1
9.74E+17,1
1952362704,0
4.23E+17,1
1.16E+18,1
1.16E+18,0
1.16E+18,0
1012443928,1
7.86E+17,1
1.21E+18,1
6.26E+17,1
6.25E+17,1
14662673859,0
1.07E+18,1
3.61E+16,0
6.10E+16,1
2255577822,0
1.87E+17,1
1.26E+18,0
1.07E+18,0
1.26E+18,1
5.94E+17,0
2.28E+17,0
6.01E+17,0
6.94E+17,0
1.26E+18,0
3.21E+17,0
6.95E+17,0
1.16E+18,1
5.12E+17,1
6.95E+17,0
7.87E+17,1
6.95E+17,0
9.75E+17,1
3.03E+17,0
6.95E+17,1
7.37E+17,1
1.14E+18,1
3.51E+17,1
5.96E+17,0
3.15E+17,1
4.80E+17,1
1.26E+18,0
4.81E+17,1
8.78E+17,0
9.38E+17,1
1.34E+17,0
9.75E+17,0
1.26E+18,0
15840796077,0
6.95E+17,0
8.43E+17,1
3.21E+17,0
5.08E+17,0
1.05E+18,1
5.99E+17,1
1.07E+17,1
1.16E+18,0
3.21E+17,0
2.27E+17,0
1.14E+16,1
22452115868,1
4.15E+17,0
1.16E+18,1
8.81E+17,1
6.01E+17,0
4.08E+16,0
6.94E+17,0
2.54E+17,1
1.15E+18,1
9.13E+17,1
6.63E+17,1
7.88E+17,1
5.08E+17,1
1.29E+17,0
1.16E+18,0
7.88E+17,1
1.07E+18,0
1.21E+18,1
3.85E+16,0
6.94E+17,0
9.75E+17,0
8.79E+17,1
5.08E+17,1
6.01E+17,0
4.15E+17,0
6.01E+17,0
15094730434,0
1.02E+18,1
7.53E+17,1
4.15E+17,0
6.94E+17,0
4.15E+17,0
1.16E+18,0
1.26E+18,0
1.26E+18,1
7.88E+17,0
4328737836,1
6.94E+17,0
9.75E+17,0
7.84E+17,1
4.31E+17,1
14078602848,0
1.07E+18,0
2.15E+17,1
7.97E+17,1
5.08E+17,0
9.75E+17,0
1.26E+18,0
5.07E+17,0
1.07E+18,0
6.08E+17,1
1.16E+18,1
1.16E+18,1
9.75E+17,0
1.26E+18,0
5.08E+17,1
2948144410,1
2.23E+17,1
1.26E+18,1
3.21E+17,0
11453480029,1
1.07E+18,0
7.40E+17,1
2.28E+17,1
1.15E+18,1
6.72E+17,1
1.07E+18,0
15992877658,1
3.78E+16,0
4.66E+17,1
9.72E+17,1
1.26E+18,0
5.97E+17,0
2.24E+17,1
1.06E+18,0
8.75E+17,0
1.34E+17,0
2.80E+17,1
8.81E+17,0
3.09E+17,1
1.26E+18,1
1.07E+18,0
3.20E+17,0
6.93E+17,0
1.26E+18,1
5.08E+17,0
1.23E+18,1
2.27E+17,0
4.15E+17,0
3.21E+17,0
1.35E+17,0
25090054054,1
6.01E+17,0
1.20E+18,1
6.02E+17,0
12776770369,0
1.26E+18,1
3.21E+17,1
2.28E+17,0
3.16E+17,1
9.75E+17,1
1.31E+17,0
1.07E+18,1
1.07E+18,1
2.28E+17,0
1.31E+17,0
2.26E+17,0
5.08E+17,0
1.26E+18,1
5.96E+17,1
15700679221,1
9.75E+17,0
2.27E+17,0
15796516290,0
7.87E+17,1
3.77E+17,1
4.47E+17,1
5.08E+17,0
6.26E+17,1
1.34E+17,1
7.56E+16,1
11085988243,1
6.01E+17,1
7.86E+17,1
5.08E+17,0
1.16E+18,1
4023551981,0
9.75E+17,1
8.81E+17,1
4.68E+17,1
8.38E+17,1
5.09E+17,1
3.21E+17,0
1.13E+18,1
6.93E+17,1
1.07E+18,0
8.81E+17,0
4.15E+17,1
27537630138,1
1.26E+18,0
7.88E+17,0
6.01E+17,0
1.26E+18,1
7.88E+17,0
7.88E+17,1
1.16E+18,0
1.20E+17,1
826841617,1
9.76E+17,1
1.16E+18,0
2.27E+17,0
1.01E+18,1
1.26E+18,0
5.46E+16,1
978600750,0
5.07E+17,1
3279885295,0
5.08E+17,1
1.16E+18,0
4023849702,1
8.81E+17,0
15276113365,0
1.26E+18,1
1.19E+18,1
1.10E+18,1
5.08E+17,0
9.75E+17,1
1.09E+18,1
6.02E+17,0
3.51E+17,1
1.24E+18,1
3.21E+17,0
1.16E+18,1
2.28E+17,0
4.12E+17,1
15618650227,0
7.99E+17,1
8.16E+17,1
5.08E+17,0
15700402496,0
3.21E+17,0
5.61E+17,1
1.07E+18,1
3.98E+16,1
1.07E+18,0
9.75E+17,0
3.21E+17,0
4.12E+16,0
2.28E+17,1
9.75E+17,0
3387546713,1
1.03E+18,1
8.44E+17,1
15770284076,0
4.14E+17,1
6.96E+17,1
1.07E+18,0
4.08E+16,1
921235232,0
8.28E+17,1
15935397365,0
1.45E+17,1
5.08E+17,1
1.16E+18,1
5.08E+17,0
5.07E+17,1
5.08E+17,1
554725622,0
2.28E+17,1
7.88E+17,0
5.08E+17,0
1.34E+17,0
846224620,1
8.82E+17,1
3.21E+17,0
1.07E+18,1
8.44E+17,1
1.26E+18,0
3.20E+17,0
6.01E+17,1
4.15E+17,1
1.07E+18,0
9.75E+17,0
8.54E+17,1
1.16E+18,1
15851474050,1
2.19E+17,1
6.01E+17,1
1.16E+18,0
4.63E+17,1
2.27E+17,0
1.14E+18,1
1.07E+18,0
8.53E+17,1
6.82E+17,0
1871680772,0
3984093803,0
3.21E+17,0
1.02E+18,1
15271311046,0
3.21E+17,0
4.32E+17,1
1.26E+18,0
8.81E+17,1
1.05E+18,1
7.88E+17,1
2.27E+17,0
2.28E+17,0
1.25E+18,1
1.26E+18,0
5.08E+17,0
1.26E+18,0
2.99E+17,1
904205604,0
6.94E+17,1
3.03E+17,1
8.74E+17,0
5.89E+17,0
6.96E+17,1
1.07E+18,1
8.81E+17,0
1.16E+18,0
1.35E+17,0
12756201263,0
15919537408,0
4.14E+17,1
8.82E+17,0
2.28E+17,0
1.16E+18,0
1.22E+18,1
4414309309,0
8.81E+17,1
2.28E+17,0
1.26E+18,1
8.81E+17,0
9.62E+17,1
6.01E+17,0
3.21E+17,0
1.11E+18,1
3.21E+17,0
6.95E+17,0
1.26E+18,1
7.51E+17,1
9.76E+17,1
1.16E+18,1
7637509244,1
6.92E+17,1
2.59E+17,1
6.01E+17,0
785627991,0
3950215349,0
8.01E+17,1
8.81E+17,1
6.01E+17,0
6.95E+17,1
9.75E+17,0
1.05E+17,1
1.13E+18,1
4.09E+17,1
2.11E+17,0
1.07E+17,1
1.08E+18,1
8.82E+17,0
9.75E+17,1
19818412960,1
3.21E+17,0
5.99E+17,1
1.26E+18,1
1.07E+16,1
1.16E+18,0
1.07E+18,0
1.26E+18,1
7.88E+17,0
4.98E+17,1
7.77E+17,1
4.05E+16,0
3.85E+17,1
6.01E+17,0
4169529507,1
6.94E+17,1
14356835629,1
7.82E+17,1
7.88E+17,0
3128130833,0
1.19E+17,1
1.06E+18,1
5.08E+17,0
7.88E+17,0
1.31E+17,1
7.88E+17,0
2517620872,0
5.08E+17,0
5.89E+17,0
14617364932,1
3.21E+17,0
5.08E+17,0
1.25E+18,1
1.34E+17,0
4.68E+17,1
1.06E+18,1
7.88E+17,0
3.21E+17,0
1.26E+18,0
1.33E+17,0
2.28E+17,0
3.19E+17,0
9.75E+17,0
2.28E+17,1
4.15E+17,1
6.71E+17,1
1.26E+18,0
15204436756,0
3322746586,0
6.01E+17,0
3.21E+17,0
6.88E+17,0
1.35E+17,0
7.88E+17,0
1.03E+18,1
10509254380,1
3.13E+17,0
8.84E+17,1
1.16E+18,0
1.26E+18,1
1.16E+18,0
3.66E+16,0
1.16E+18,0
6.85E+17,1
4.91E+17,1
4.15E+17,0
1.00E+18,1
1.26E+18,1
1.07E+18,0
8.26E+17,1
5.08E+17,0
14356198180,1
1.26E+18,1
20992751651,1
4.15E+17,0
15864647949,1
1.34E+17,1
4.06E+16,0
1.09E+18,1
9.75E+17,0
1.02E+18,1
4.15E+17,0
4.06E+17,1
1.25E+18,0
3.93E+16,1
8.07E+17,1
15484862021,0
783873453,0
4.86E+17,1
3812688878,1
3.22E+17,1
1.35E+17,0
3538098021,0
1.21E+18,1
1.16E+18,0
7.30E+17,1
1224128882,0
5.60E+17,1
1.19E+18,1
5.07E+17,1
1.29E+17,1
1.14E+18,1
1.06E+18,0
4.15E+17,0
7.47E+17,1
3.18E+17,1
8.81E+17,0
814774480,0
8.91E+17,1
9.75E+17,0
8.91E+17,1
2.28E+17,1
1.16E+18,0
6.93E+17,0
2.28E+17,0
6.95E+17,1
1.32E+17,0
2.28E+17,1
1.06E+18,0
4379350560,1
18176923020,0
6.01E+17,0
15979388840,1
2.27E+17,0
9.75E+17,1
1.34E+17,1
6.74E+17,1
6.93E+17,0
2.28E+17,0
6.95E+17,1
8.81E+17,1
1.14E+18,1
1.07E+18,0
6.95E+17,0
1.26E+18,0
1.07E+18,1
7.88E+17,0
3.84E+16,0
3.92E+16,0
6.88E+17,0
4.15E+17,1
8.82E+17,1
1.19E+18,1
5.65E+17,1
1.05E+18,1
2.28E+17,0
1.35E+17,1
4.97E+17,0
1.24E+18,1
9.75E+17,0
1.16E+18,0
1.80E+17,1
1.07E+18,0
8.55E+17,1
1.16E+18,0
1.26E+18,0
1.87E+17,1
3.21E+17,0
9914673204,1
21062748677,1
3.21E+17,0
6.94E+17,1
1.05E+18,1
6.95E+17,1
4416213275,0
4.92E+17,1
5.97E+17,1
1.26E+18,1
6.00E+17,0
6.92E+17,1
7.62E+17,1
1.35E+17,1
1.25E+18,1
15260466301,0
6.01E+17,0
3.20E+17,0
5.00E+17,0
1.16E+18,0
4.15E+17,0
